second_entry_pct,sl_pct,trail_pct,tp_pct,tp_pct_after_second,max_hold_days,q4_ret,q3_ret,q4_pnl,q3_pnl,q4_n,q3_n,worst_trade_pct,score_worse,sum_ret
-15.0,15.0,15.0,15,0.0,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-10.0,,10.0,10,,60.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,,10.0,10,,75.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,,10.0,10,,,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,10.0,10.0,10,,60.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,10.0,10.0,10,,75.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,10.0,10.0,10,,,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,15.0,10.0,10,,60.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,15.0,10.0,10,,75.0,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
-10.0,15.0,10.0,10,,,3.95,-2.3,30437,-13487,15,10,-8.6,-2.3,1.65
10.0,,15.0,10,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
10.0,,15.0,15,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
10.0,,15.0,20,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
10.0,15.0,15.0,10,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
10.0,15.0,15.0,15,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
10.0,15.0,15.0,20,0.0,30.0,2.79,-2.31,32447,-14719,15,10,-14.4,-2.31,0.48
,10.0,15.0,20,,30.0,1.52,-2.32,11007,-11328,15,10,-10.2,-2.32,-0.79
-20.0,10.0,15.0,20,,30.0,1.52,-2.32,11007,-11328,15,10,-10.2,-2.32,-0.79
-20.0,10.0,15.0,20,0.0,30.0,1.52,-2.32,11007,-11328,15,10,-10.2,-2.32,-0.79
-15.0,10.0,15.0,20,,30.0,1.52,-2.32,11007,-11328,15,10,-10.2,-2.32,-0.79
-15.0,10.0,15.0,20,0.0,30.0,1.52,-2.32,11007,-11328,15,10,-10.2,-2.32,-0.79
,10.0,,20,,75.0,4.75,-2.33,34336,-11388,15,10,-10.2,-2.33,2.42
-20.0,10.0,,20,,75.0,4.75,-2.33,34336,-11388,15,10,-10.2,-2.33,2.42
-20.0,10.0,,20,0.0,75.0,4.75,-2.33,34336,-11388,15,10,-10.2,-2.33,2.42
-15.0,10.0,,20,,75.0,4.75,-2.33,34336,-11388,15,10,-10.2,-2.33,2.42
-15.0,10.0,,20,0.0,75.0,4.75,-2.33,34336,-11388,15,10,-10.2,-2.33,2.42
10.0,8.0,,10,,30.0,1.09,-2.33,12167,-14809,15,10,-10.2,-2.33,-1.23
10.0,8.0,15.0,10,,30.0,1.09,-2.33,12167,-14809,15,10,-10.2,-2.33,-1.23
,8.0,,20,,30.0,2.43,-2.34,17543,-11424,15,10,-10.2,-2.34,0.09
-20.0,8.0,,20,,30.0,2.43,-2.34,17543,-11424,15,10,-10.2,-2.34,0.09
-20.0,8.0,,20,0.0,30.0,2.43,-2.34,17543,-11424,15,10,-10.2,-2.34,0.09
-15.0,8.0,,20,,30.0,2.43,-2.34,17543,-11424,15,10,-10.2,-2.34,0.09
-15.0,8.0,,20,0.0,30.0,2.43,-2.34,17543,-11424,15,10,-10.2,-2.34,0.09
,10.0,,15,,,5.0,-2.35,36117,-11504,15,10,-10.2,-2.35,2.64
-20.0,10.0,,15,,,5.0,-2.35,36117,-11504,15,10,-10.2,-2.35,2.64
-20.0,10.0,,15,0.0,,5.0,-2.35,36117,-11504,15,10,-10.2,-2.35,2.64
-15.0,10.0,,15,,,5.0,-2.35,36117,-11504,15,10,-10.2,-2.35,2.64
-15.0,10.0,,15,0.0,,5.0,-2.35,36117,-11504,15,10,-10.2,-2.35,2.64
-10.0,10.0,,20,0.0,,4.66,-2.35,42874,-19625,15,10,-10.2,-2.35,2.31
10.0,,8.0,10,,60.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,,8.0,10,,75.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,,8.0,10,,,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,8.0,8.0,10,,60.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,8.0,8.0,10,,75.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,8.0,8.0,10,,,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,10.0,8.0,10,,60.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,10.0,8.0,10,,75.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,10.0,8.0,10,,,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,15.0,8.0,10,,60.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,15.0,8.0,10,,75.0,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
10.0,15.0,8.0,10,,,1.07,-2.37,10819,-13964,15,10,-10.2,-2.37,-1.31
-10.0,,15.0,20,,30.0,4.64,-2.38,40402,-17496,15,10,-9.7,-2.38,2.26
-10.0,10.0,15.0,20,,30.0,4.64,-2.38,40402,-17496,15,10,-9.7,-2.38,2.26
-10.0,15.0,15.0,20,,30.0,4.64,-2.38,40402,-17496,15,10,-9.7,-2.38,2.26
,8.0,15.0,15,,30.0,2.37,-2.39,17167,-11704,15,10,-10.2,-2.39,-0.02
-20.0,8.0,15.0,15,,30.0,2.37,-2.39,17167,-11704,15,10,-10.2,-2.39,-0.02
-20.0,8.0,15.0,15,0.0,30.0,2.37,-2.39,17167,-11704,15,10,-10.2,-2.39,-0.02
-15.0,8.0,15.0,15,,30.0,2.37,-2.39,17167,-11704,15,10,-10.2,-2.39,-0.02
-15.0,8.0,15.0,15,0.0,30.0,2.37,-2.39,17167,-11704,15,10,-10.2,-2.39,-0.02
10.0,,15.0,10,,,5.37,-2.41,65117,-17604,15,10,-14.4,-2.41,2.96
10.0,15.0,15.0,10,,,5.37,-2.41,65117,-17604,15,10,-14.4,-2.41,2.96
-10.0,8.0,,15,,75.0,5.37,-2.42,38829,-13014,15,10,-8.1,-2.42,2.95
-15.0,15.0,,20,,,8.96,-2.43,69241,-19031,15,10,-15.1,-2.43,6.53
,8.0,,20,,60.0,5.5,-2.44,39778,-11918,15,10,-10.2,-2.44,3.06
-20.0,8.0,,20,,60.0,5.5,-2.44,39778,-11918,15,10,-10.2,-2.44,3.06
-20.0,8.0,,20,0.0,60.0,5.5,-2.44,39778,-11918,15,10,-10.2,-2.44,3.06
-15.0,8.0,,20,,60.0,5.5,-2.44,39778,-11918,15,10,-10.2,-2.44,3.06
-15.0,8.0,,20,0.0,60.0,5.5,-2.44,39778,-11918,15,10,-10.2,-2.44,3.06
10.0,,10.0,10,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,,10.0,15,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,,10.0,20,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,10.0,10.0,10,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,10.0,10.0,15,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,10.0,10.0,20,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,15.0,10.0,10,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,15.0,10.0,15,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
10.0,15.0,10.0,20,0.0,30.0,1.87,-2.44,20832,-14343,15,10,-10.2,-2.44,-0.57
-10.0,8.0,10.0,10,,60.0,2.7,-2.45,19542,-13170,15,10,-8.1,-2.45,0.25
-10.0,8.0,10.0,10,,75.0,2.7,-2.45,19542,-13170,15,10,-8.1,-2.45,0.25
-10.0,8.0,10.0,10,,,2.7,-2.45,19542,-13170,15,10,-8.1,-2.45,0.25
10.0,15.0,,10,0.0,30.0,2.74,-2.46,31881,-15636,15,10,-15.0,-2.46,0.28
10.0,15.0,,15,0.0,30.0,2.74,-2.46,31881,-15636,15,10,-15.0,-2.46,0.28
10.0,15.0,,20,0.0,30.0,2.74,-2.46,31881,-15636,15,10,-15.0,-2.46,0.28
-10.0,,15.0,20,0.0,30.0,2.23,-2.46,19372,-18099,15,10,-9.7,-2.46,-0.23
-10.0,10.0,15.0,20,0.0,30.0,2.23,-2.46,19372,-18099,15,10,-9.7,-2.46,-0.23
-10.0,15.0,15.0,20,0.0,30.0,2.23,-2.46,19372,-18099,15,10,-9.7,-2.46,-0.23
,,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
,10.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
,15.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,10.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,10.0,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,15.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-20.0,15.0,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,10.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,10.0,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,15.0,10.0,20,,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-15.0,15.0,10.0,20,0.0,30.0,1.12,-2.5,8104,-12238,15,10,-10.2,-2.5,-1.38
-10.0,,15.0,20,0.0,75.0,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
-10.0,,15.0,20,0.0,,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
-10.0,10.0,15.0,20,0.0,75.0,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
-10.0,10.0,15.0,20,0.0,,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
-10.0,15.0,15.0,20,0.0,75.0,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
-10.0,15.0,15.0,20,0.0,,4.65,-2.51,42815,-19696,15,10,-9.7,-2.51,2.14
,,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,8.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,8.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,8.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,10.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,10.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,10.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,15.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,15.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
,15.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,8.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,10.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-20.0,15.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,8.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,10.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,0.0,60.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,0.0,75.0,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-15.0,15.0,8.0,15,0.0,,1.75,-2.51,12666,-12269,15,10,-10.2,-2.51,-0.76
-10.0,,10.0,15,0.0,60.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,,10.0,15,0.0,75.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,,10.0,15,0.0,,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,10.0,10.0,15,0.0,60.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,10.0,10.0,15,0.0,75.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,10.0,10.0,15,0.0,,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,15.0,10.0,15,0.0,60.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,15.0,10.0,15,0.0,75.0,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-10.0,15.0,10.0,15,0.0,,2.58,-2.52,19915,-14774,15,10,-8.6,-2.52,0.06
-20.0,,,20,0.0,75.0,8.42,-2.55,60881,-18798,15,10,-26.1,-2.55,5.87
-5.0,8.0,15.0,10,,30.0,1.89,-2.55,18999,-19817,15,10,-8.0,-2.55,-0.66
-5.0,8.0,,10,,30.0,1.86,-2.55,18688,-19817,15,10,-8.0,-2.55,-0.69
-5.0,,10.0,20,,30.0,1.4,-2.55,12647,-19802,15,10,-7.9,-2.55,-1.16
-5.0,8.0,10.0,20,,30.0,1.4,-2.55,12647,-19802,15,10,-7.9,-2.55,-1.16
-5.0,10.0,10.0,20,,30.0,1.4,-2.55,12647,-19802,15,10,-7.9,-2.55,-1.16
-5.0,15.0,10.0,20,,30.0,1.4,-2.55,12647,-19802,15,10,-7.9,-2.55,-1.16
,8.0,15.0,15,,60.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
,8.0,15.0,15,,75.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
,8.0,15.0,15,,,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,,60.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,,75.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,,,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,0.0,60.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,0.0,75.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-20.0,8.0,15.0,15,0.0,,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,,60.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,,75.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,,,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,0.0,60.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,0.0,75.0,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,8.0,15.0,15,0.0,,4.7,-2.56,33955,-12520,15,10,-10.2,-2.56,2.14
-15.0,,,15,,75.0,8.87,-2.59,68533,-20250,15,10,-28.6,-2.59,6.28
,10.0,15.0,20,,75.0,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
,10.0,15.0,20,,,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-20.0,10.0,15.0,20,,75.0,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-20.0,10.0,15.0,20,,,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-20.0,10.0,15.0,20,0.0,75.0,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-20.0,10.0,15.0,20,0.0,,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-15.0,10.0,15.0,20,,75.0,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-15.0,10.0,15.0,20,,,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-15.0,10.0,15.0,20,0.0,75.0,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-15.0,10.0,15.0,20,0.0,,4.07,-2.6,29462,-12730,15,10,-10.2,-2.6,1.47
-10.0,15.0,,10,0.0,30.0,3.31,-2.65,28814,-19506,15,10,-15.0,-2.65,0.66
-10.0,15.0,,10,0.0,75.0,4.1,-2.66,37714,-20883,15,10,-15.0,-2.66,1.44
-10.0,15.0,,10,0.0,,4.1,-2.66,37714,-20883,15,10,-15.0,-2.66,1.44
-10.0,,15.0,15,,30.0,4.47,-2.68,38886,-19728,15,10,-9.7,-2.68,1.79
-10.0,10.0,15.0,15,,30.0,4.47,-2.68,38886,-19728,15,10,-9.7,-2.68,1.79
-10.0,15.0,15.0,15,,30.0,4.47,-2.68,38886,-19728,15,10,-9.7,-2.68,1.79
10.0,8.0,10.0,10,0.0,30.0,1.92,-2.68,21387,-15756,15,10,-10.2,-2.68,-0.76
10.0,8.0,10.0,15,0.0,30.0,1.92,-2.68,21387,-15756,15,10,-10.2,-2.68,-0.76
10.0,8.0,10.0,20,0.0,30.0,1.92,-2.68,21387,-15756,15,10,-10.2,-2.68,-0.76
-10.0,8.0,10.0,15,0.0,60.0,2.4,-2.69,17363,-14457,15,10,-8.1,-2.69,-0.29
-10.0,8.0,10.0,15,0.0,75.0,2.4,-2.69,17363,-14457,15,10,-8.1,-2.69,-0.29
-10.0,8.0,10.0,15,0.0,,2.4,-2.69,17363,-14457,15,10,-8.1,-2.69,-0.29
-10.0,10.0,,15,,,7.32,-2.71,67368,-22628,15,10,-10.2,-2.71,4.61
-10.0,,15.0,20,0.0,60.0,5.01,-2.71,46139,-21237,15,10,-9.7,-2.71,2.31
-10.0,10.0,15.0,20,0.0,60.0,5.01,-2.71,46139,-21237,15,10,-9.7,-2.71,2.31
-10.0,15.0,15.0,20,0.0,60.0,5.01,-2.71,46139,-21237,15,10,-9.7,-2.71,2.31
-10.0,,15.0,15,,75.0,7.31,-2.73,67308,-21410,15,10,-9.7,-2.73,4.59
-10.0,10.0,15.0,15,,75.0,7.31,-2.73,67308,-21410,15,10,-9.7,-2.73,4.59
-10.0,15.0,15.0,15,,75.0,7.31,-2.73,67308,-21410,15,10,-9.7,-2.73,4.59
-15.0,,,20,0.0,75.0,7.92,-2.74,61223,-21462,15,10,-28.6,-2.74,5.18
-10.0,8.0,,20,,60.0,5.5,-2.74,39778,-14726,15,10,-8.1,-2.74,2.76
-5.0,8.0,,15,,,3.63,-2.74,38262,-23983,15,10,-8.0,-2.74,0.88
-10.0,,15.0,15,0.0,30.0,2.62,-2.76,22834,-20331,15,10,-9.7,-2.76,-0.14
-10.0,10.0,15.0,15,0.0,30.0,2.62,-2.76,22834,-20331,15,10,-9.7,-2.76,-0.14
-10.0,15.0,15.0,15,0.0,30.0,2.62,-2.76,22834,-20331,15,10,-9.7,-2.76,-0.14
,10.0,15.0,15,,30.0,2.0,-2.77,14470,-13560,15,10,-10.2,-2.77,-0.77
-20.0,10.0,15.0,15,,30.0,2.0,-2.77,14470,-13560,15,10,-10.2,-2.77,-0.77
-20.0,10.0,15.0,15,0.0,30.0,2.0,-2.77,14470,-13560,15,10,-10.2,-2.77,-0.77
-15.0,10.0,15.0,15,,30.0,2.0,-2.77,14470,-13560,15,10,-10.2,-2.77,-0.77
-15.0,10.0,15.0,15,0.0,30.0,2.0,-2.77,14470,-13560,15,10,-10.2,-2.77,-0.77
,8.0,,15,,30.0,2.91,-2.79,21005,-13657,15,10,-10.2,-2.79,0.11
-20.0,8.0,,15,,30.0,2.91,-2.79,21005,-13657,15,10,-10.2,-2.79,0.11
-20.0,8.0,,15,0.0,30.0,2.91,-2.79,21005,-13657,15,10,-10.2,-2.79,0.11
-15.0,8.0,,15,,30.0,2.91,-2.79,21005,-13657,15,10,-10.2,-2.79,0.11
-15.0,8.0,,15,0.0,30.0,2.91,-2.79,21005,-13657,15,10,-10.2,-2.79,0.11
,8.0,10.0,20,,30.0,1.2,-2.79,8660,-13651,15,10,-10.2,-2.79,-1.59
-20.0,8.0,10.0,20,,30.0,1.2,-2.79,8660,-13651,15,10,-10.2,-2.79,-1.59
-20.0,8.0,10.0,20,0.0,30.0,1.2,-2.79,8660,-13651,15,10,-10.2,-2.79,-1.59
-15.0,8.0,10.0,20,,30.0,1.2,-2.79,8660,-13651,15,10,-10.2,-2.79,-1.59
-15.0,8.0,10.0,20,0.0,30.0,1.2,-2.79,8660,-13651,15,10,-10.2,-2.79,-1.59
-10.0,15.0,,15,,,8.92,-2.8,82112,-23345,15,10,-15.0,-2.8,6.12
,8.0,10.0,10,,60.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
,8.0,10.0,10,,75.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
,8.0,10.0,10,,,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,,60.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,,75.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,,,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,0.0,60.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,0.0,75.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-20.0,8.0,10.0,10,0.0,,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
